Date,EUROSTOXX,VSTOXX
2008-09-09,3261.07,26.7135
2008-09-10,3242.02,27.5169
2008-09-11,3222.1,28.0361
2008-09-12,3278.02,27.0376
2008-09-15,3151.17,32.5904
2008-09-16,3088.43,36.1855
2008-09-17,3018.77,37.5264
2008-09-18,3000.83,37.5541
2008-09-19,3253.52,35.189
2008-09-22,3181.77,32.7151
2008-09-23,3139.83,32.5721
2008-09-24,3119.83,32.62
2008-09-25,3207.11,32.6568
2008-09-26,3156.46,38.3677
2008-09-29,3008.19,39.4009
2008-09-30,3038.2,40.3874
2008-10-01,3067.35,41.9211
2008-10-02,3007.51,42.9811
2008-10-03,3113.82,41.163
2008-10-06,2868.97,51.0569
2008-10-07,2879.45,50.7059
2008-10-08,2694.55,60.6701
2008-10-09,2629.04,58.3927
2008-10-10,2421.87,81.0342
2008-10-13,2688.32,67.0469
2008-10-14,2756.74,60.3095
2008-10-15,2578.06,65.453
2008-10-16,2423.8,87.5127
2008-10-17,2532.17,77.1459
2008-10-20,2613.68,63.2838
2008-10-21,2598.97,56.1841
2008-10-22,2457.97,61.8945
2008-10-23,2452.03,64.709
2008-10-24,2333.28,74.7359
2008-10-27,2293.05,76.5431
2008-10-28,2381.68,74.6871
2008-10-29,2515.24,71.0051
2008-10-30,2528.04,66.1426
2008-10-31,2591.76,60.6773
2008-11-03,2610.04,54.6093
2008-11-04,2755.12,47.9394
2008-11-05,2710.65,49.1021
2008-11-06,2542.04,60.7084
2008-11-07,2602.54,56.5929
2008-11-10,2625.84,55.6689
2008-11-11,2483.61,63.4876
2008-11-12,2400.74,66.423
2008-11-13,2429.94,64.4387
2008-11-14,2456.43,62.4765
2008-11-17,2364.83,66.8718
2008-11-18,2390.1,63.9043
2008-11-19,2295.36,68.5178
2008-11-20,2225.99,72.8475
2008-11-21,2165.91,74.135
2008-11-24,2380.3,63.6637
2008-11-25,2385.9,61.2037
2008-11-26,2373.82,56.4852
2008-11-27,2427.97,51.4683
2008-11-28,2430.31,51.4443
2008-12-01,2288.39,57.5519
2008-12-02,2354.13,55.725
2008-12-03,2369.52,54.1926
2008-12-04,2368.72,54.5307
2008-12-05,2252.09,58.7765
2008-12-08,2449.28,54.4561
2008-12-09,2480.79,52.6486
2008-12-10,2495.58,50.4021
2008-12-11,2485.39,48.9477
2008-12-12,2418.91,52.8018
2008-12-15,2407.47,53.2142
2008-12-16,2450.36,50.8983
2008-12-17,2444.46,49.6669
2008-12-18,2452.42,46.9906
2008-12-19,2444.14,41.3543
2008-12-22,2397.65,40.2847
2008-12-23,2382.14,40.2933
2008-12-24,2377.42,
2008-12-29,2388.3,43.1535
2008-12-30,2451.48,43.867
2008-12-31,2447.62,
2009-01-02,2536.47,42.0759
2009-01-05,2553.41,41.2661
2009-01-06,2578.43,40.2438
2009-01-07,2538.55,40.8587
2009-01-08,2516.56,41.7652
2009-01-09,2486.59,41.2944
2009-01-12,2451.87,44.3165
2009-01-13,2411.28,46.211
2009-01-14,2298.46,52.9712
2009-01-15,2257.67,56.3255
2009-01-16,2281.45,48.8924
2009-01-19,2252.39,50.4385
2009-01-20,2200.8,53.5249
2009-01-21,2188.43,52.8565
2009-01-22,2160.07,50.2596
2009-01-23,2147.87,50.2258
2009-01-26,2226.77,47.0806
2009-01-27,2224.62,44.5956
2009-01-28,2322.78,42.9118
2009-01-29,2269.4,44.0922
2009-01-30,2236.98,44.7879
2009-02-02,2198.74,47.7669
2009-02-03,2244.89,45.1034
2009-02-04,2297.73,41.6801
2009-02-05,2293.23,42.5783
2009-02-06,2343.66,41.8338
2009-02-09,2348.95,42.2965
2009-02-10,2268.15,44.8143
2009-02-11,2267.9,43.4229
2009-02-12,2214.95,44.3833
2009-02-13,2228.29,41.8443
2009-02-16,2193.64,44.3442
2009-02-17,2119.98,48.4869
2009-02-18,2118.47,47.9571
2009-02-19,2114.84,45.144
2009-02-20,2011.68,48.5138
2009-02-23,1991.63,50.2729
2009-02-24,1977.5,49.5507
2009-02-25,1965.26,47.2166
2009-02-26,2021.14,42.3922
2009-02-27,1976.23,42.8901
2009-03-02,1882.79,49.5401
2009-03-03,1864.73,48.6386
2009-03-04,1943.46,44.6056
2009-03-05,1852.25,47.161
2009-03-06,1817.24,49.5518
2009-03-09,1809.98,47.2138
2009-03-10,1919.53,45.3903
2009-03-11,1932.79,45.0484
2009-03-12,1962.64,45.351
2009-03-13,1969.52,43.8933
2009-03-16,2033.72,43.5812
2009-03-17,2012.25,43.4147
2009-03-18,2019.19,42.9651
2009-03-19,2039.58,42.6267
2009-03-20,2050.96,43.4136
2009-03-23,2121.72,41.943
2009-03-24,2127.37,40.8814
2009-03-25,2149.18,40.2273
2009-03-26,2156.97,39.0276
2009-03-27,2118.76,40.3235
2009-03-30,2010.61,44.91
2009-03-31,2071.13,42.4096
2009-04-01,2097.57,41.734
2009-04-02,2216.49,42.0951
2009-04-03,2198.75,40.5362
2009-04-06,2179.73,41.0818
2009-04-07,2165.56,40.1621
2009-04-08,2186.79,38.9694
2009-04-09,2247.89,37.6085
2009-04-14,2278.65,40.2195
2009-04-15,2262.96,39.7173
2009-04-16,2300.51,37.2958
2009-04-17,2341.15,36.7027
2009-04-20,2249.44,41.0013
2009-04-21,2243.63,40.8736
2009-04-22,2285.69,39.5964
2009-04-23,2259.54,39.1905
2009-04-24,2319.89,37.381
2009-04-27,2317.36,37.8879
2009-04-28,2280.52,39.7768
2009-04-29,2334.59,37.4512
2009-04-30,2375.34,36.8821
2009-05-01,2375.34,
2009-05-04,2419.53,36.7636
2009-05-05,2407.55,37.3667
2009-05-06,2437.27,36.2625
2009-05-07,2406.08,38.0156
2009-05-08,2462.39,36.0588
2009-05-11,2433.59,36.8538
2009-05-12,2424.34,34.9507
2009-05-13,2357.3,36.4547
2009-05-14,2353.53,36.111
2009-05-15,2364.1,33.1914
2009-05-18,2422.74,32.3116
2009-05-19,2459.59,31.9277
2009-05-20,2487.17,31.3056
2009-05-21,2423.72,34.4813
2009-05-22,2433.52,32.5318
2009-05-25,2440.23,33.6486
2009-05-26,2468.45,32.6654
2009-05-27,2479.48,32.0679
2009-05-28,2453.15,33.8191
2009-05-29,2451.24,33.0374
2009-06-01,2537.35,31.804
2009-06-02,2534.17,31.413
2009-06-03,2483.39,32.502
2009-06-04,2487.08,31.5158
2009-06-05,2503.17,29.7774
2009-06-08,2468.37,31.2235
2009-06-09,2479.38,30.3638
2009-06-10,2500.94,29.2578
2009-06-11,2522.33,27.5128
2009-06-12,2509.22,28.1235
2009-06-15,2431.4,31.9685
2009-06-16,2425.97,31.8921
2009-06-17,2383.71,34.6359
2009-06-18,2414.44,32.4386
2009-06-19,2434.77,30.9232
2009-06-22,2359.28,36.0495
2009-06-23,2353.48,33.5941
2009-06-24,2418.46,30.845
2009-06-25,2402.32,31.0569
2009-06-26,2389.91,30.8491
2009-06-29,2437.72,29.3802
2009-06-30,2401.69,30.2413
2009-07-01,2449.73,28.844
2009-07-02,2369.65,31.7683
2009-07-03,2376.48,31.3897
2009-07-06,2343.88,33.5458
2009-07-07,2320.9,34.3639
2009-07-08,2291.33,34.8517
2009-07-09,2313.87,32.573
2009-07-10,2281.47,32.3493
2009-07-13,2345.22,30.922
2009-07-14,2370.71,29.6485
2009-07-15,2451.02,27.7768
2009-07-16,2458.97,26.8815
2009-07-17,2469.2,26.0077
2009-07-20,2500.69,27.2222
2009-07-21,2519.99,27.5213
2009-07-22,2528.85,27.6468
2009-07-23,2585.79,26.8172
2009-07-24,2582.76,26.7054
2009-07-27,2601.41,27.5235
2009-07-28,2573.08,28.1188
2009-07-29,2600.31,27.7072
2009-07-30,2654.74,27.0683
2009-07-31,2638.13,28.1252
2009-08-03,2674.07,29.5341
2009-08-04,2670.96,28.5486
2009-08-05,2643.13,27.5867
2009-08-06,2662.01,26.9297
2009-08-07,2706.22,26.0442
2009-08-10,2693.61,26.8358
2009-08-11,2650.94,27.852
2009-08-12,2688.21,27.0173
2009-08-13,2705.74,26.3011
2009-08-14,2669.41,27.52
2009-08-17,2603.79,32.1671
2009-08-18,2630.6,30.4847
2009-08-19,2622.88,30.4972
2009-08-20,2663.67,28.472
2009-08-21,2745.62,26.952
2009-08-24,2778.34,28.2983
2009-08-25,2801.14,27.8497
2009-08-26,2788.9,28.367
2009-08-27,2777.62,28.0978
2009-08-28,2803.65,27.5908
2009-08-31,2775.17,29.5215
2009-09-01,2715.74,31.539
2009-09-02,2703.76,31.124
2009-09-03,2699.22,30.3085
2009-09-04,2743.34,28.1169
2009-09-07,2783.84,27.843
2009-09-08,2786.25,27.4227
2009-09-09,2820.58,26.3146
2009-09-10,2817.5,25.934
2009-09-11,2831.37,25.7152
2009-09-14,2829.25,26.868
2009-09-15,2843.0,26.4976
2009-09-16,2882.28,25.9829
2009-09-17,2895.45,25.9097
2009-09-18,2887.24,25.6896
2009-09-21,2872.51,26.0353
2009-09-22,2881.6,25.5304
2009-09-23,2887.24,25.5973
2009-09-24,2838.22,27.1057
2009-09-25,2831.95,27.1017
2009-09-28,2899.12,26.4844
2009-09-29,2892.44,26.2436
2009-09-30,2872.63,26.8181
2009-10-01,2810.46,29.224
2009-10-02,2760.6,30.1776
2009-10-05,2790.78,29.3201
2009-10-06,2865.7,27.5164
2009-10-07,2852.17,27.2934
2009-10-08,2887.61,26.0493
2009-10-09,2882.18,26.2717
2009-10-12,2914.35,25.8123
2009-10-13,2879.06,27.0429
2009-10-14,2950.82,25.38
2009-10-15,2939.09,24.7769
2009-10-16,2893.53,25.199
2009-10-19,2947.41,25.2672
2009-10-20,2925.08,24.5576
2009-10-21,2936.83,23.842
2009-10-22,2902.19,24.3875
2009-10-23,2886.08,24.4296
2009-10-26,2834.82,27.2798
2009-10-27,2835.17,27.4338
2009-10-28,2778.46,28.8978
2009-10-29,2824.78,27.4348
2009-10-30,2743.5,31.3257
2009-11-02,2762.95,30.9759
2009-11-03,2712.3,31.7691
2009-11-04,2763.29,29.5213
2009-11-05,2793.44,28.267
2009-11-06,2794.25,27.4821
2009-11-09,2860.11,26.3446
2009-11-10,2856.44,26.3612
2009-11-11,2881.01,26.5252
2009-11-12,2876.92,26.5419
2009-11-13,2883.04,25.7949
2009-11-16,2926.15,26.0885
2009-11-17,2906.92,26.6583
2009-11-18,2908.53,25.3958
2009-11-19,2860.29,26.5245
2009-11-20,2833.06,26.5338
2009-11-23,2898.19,24.971
2009-11-24,2877.58,24.9072
2009-11-25,2896.9,23.6802
2009-11-26,2799.44,30.3482
2009-11-27,2831.14,28.3598
2009-11-30,2797.25,30.2813
2009-12-01,2871.75,26.9483
2009-12-02,2877.94,26.3854
2009-12-03,2876.14,26.1293
2009-12-04,2910.33,24.8832
2009-12-07,2896.23,24.8858
2009-12-08,2849.17,26.6741
2009-12-09,2818.1,28.3235
2009-12-10,2851.29,26.963
2009-12-11,2862.32,25.2094
2009-12-14,2885.0,24.4541
2009-12-15,2888.58,23.9015
2009-12-16,2926.52,23.2551
2009-12-17,2891.66,24.101
2009-12-18,2871.22,25.1044
2009-12-21,2926.05,23.3807
2009-12-22,2945.71,23.2634
2009-12-23,2957.48,22.8498
2009-12-24,2957.03,
2009-12-28,2982.42,23.5164
2009-12-29,2992.08,23.3564
2009-12-30,2966.24,24.0577
2009-12-31,2964.96,24.0577
2010-01-04,3017.8,23.5136
2010-01-05,3012.36,23.1342
2010-01-06,3009.66,22.9753
2010-01-07,3007.34,22.6947
2010-01-08,3017.85,21.9757
2010-01-11,3010.24,22.7292
2010-01-12,2976.89,22.9229
2010-01-13,2978.41,22.607
2010-01-14,2989.71,20.5491
2010-01-15,2940.25,22.2754
2010-01-18,2957.87,20.9832
2010-01-19,2984.82,20.3124
2010-01-20,2914.6,23.4058
2010-01-21,2863.25,26.415
2010-01-22,2836.8,27.0923
2010-01-25,2807.3,27.0738
2010-01-26,2827.74,25.68
2010-01-27,2787.4,27.4525
2010-01-28,2737.33,28.1495
2010-01-29,2776.83,26.7238
2010-02-01,2793.29,26.3665
2010-02-02,2830.01,24.871
2010-02-03,2804.61,25.4074
2010-02-04,2707.45,29.2653
2010-02-05,2631.64,30.5511
2010-02-08,2664.29,29.9954
2010-02-09,2668.43,29.5998
2010-02-10,2700.17,29.2527
2010-02-11,2680.25,29.1073
2010-02-12,2674.46,28.4507
2010-02-15,2683.83,28.3269
2010-02-16,2720.77,26.7825
2010-02-17,2762.25,25.6233
2010-02-18,2778.3,24.5976
2010-02-19,2793.37,23.8134
2010-02-22,2778.12,23.8859
2010-02-23,2730.57,25.2581
2010-02-24,2734.95,25.0557
2010-02-25,2684.42,25.7752
2010-02-26,2728.47,24.3654
2010-03-01,2772.7,24.2057
2010-03-02,2796.33,23.0869
2010-03-03,2822.59,22.5647
2010-03-04,2816.1,22.509
2010-03-05,2877.44,20.8733
2010-03-08,2879.29,22.1037
2010-03-09,2880.71,21.9089
2010-03-10,2909.4,21.8234
2010-03-11,2895.74,21.6064
2010-03-12,2898.36,21.9337
2010-03-15,2870.55,22.5512
2010-03-16,2905.93,21.5082
2010-03-17,2931.31,20.4596
2010-03-18,2913.74,20.7944
2010-03-19,2897.95,20.4963
2010-03-22,2890.75,21.0976
2010-03-23,2910.52,19.935
2010-03-24,2903.94,20.6059
2010-03-25,2948.09,19.8877
2010-03-26,2940.94,19.7951
2010-03-29,2947.49,20.3509
2010-03-30,2939.68,20.4679
2010-03-31,2931.16,20.5988
2010-04-01,2978.5,19.9987
2010-04-06,2989.49,20.6297
2010-04-07,2974.62,21.151
2010-04-08,2942.31,22.4955
2010-04-09,2993.54,20.5366
2010-04-12,3002.23,20.7268
2010-04-13,2988.24,21.0781
2010-04-14,3008.03,20.7926
2010-04-15,3012.65,20.2712
2010-04-16,2949.65,22.4362
2010-04-19,2940.19,23.2228
2010-04-20,2983.91,21.0511
2010-04-21,2947.64,22.4995
2010-04-22,2897.59,24.7953
2010-04-23,2918.11,24.004
2010-04-26,2947.04,24.3701
2010-04-27,2838.78,28.556
2010-04-28,2788.54,31.4532
2010-04-29,2828.12,29.5246
2010-04-30,2816.86,28.89
2010-05-03,2816.5,28.7236
2010-05-04,2708.12,33.146
2010-05-05,2679.3,33.2533
2010-05-06,2611.41,36.8128
2010-05-07,2500.18,49.5956
2010-05-10,2758.89,38.6586
2010-05-11,2730.48,39.153
2010-05-12,2764.31,34.2833
2010-05-13,2764.05,31.6534
2010-05-14,2633.92,42.5944
2010-05-17,2635.34,41.8704
2010-05-18,2698.21,37.2068
2010-05-19,2619.48,44.7352
2010-05-20,2569.58,49.8735
2010-05-21,2574.18,46.1742
2010-05-24,2558.27,42.6168
2010-05-25,2488.5,45.1801
2010-05-26,2530.34,40.0068
2010-05-27,2619.36,34.9147
2010-05-28,2614.06,33.8757
2010-05-31,2610.26,34.3976
2010-06-01,2606.58,35.27
2010-06-02,2601.98,35.4258
2010-06-03,2634.16,33.3359
2010-06-04,2553.59,37.6914
2010-06-07,2529.97,40.8221
2010-06-08,2510.84,41.6163
2010-06-09,2556.68,36.3198
2010-06-10,2608.74,33.0699
2010-06-11,2638.31,31.3614
2010-06-14,2683.46,29.638
2010-06-15,2716.3,28.2771
2010-06-16,2718.73,28.9965
2010-06-17,2728.12,29.1763
2010-06-18,2737.02,26.9603
2010-06-21,2768.27,26.6207
2010-06-22,2745.97,26.419
2010-06-23,2704.8,28.6733
2010-06-24,2645.32,31.3907
2010-06-25,2629.25,32.1028
2010-06-28,2668.67,30.097
2010-06-29,2556.34,35.0433
2010-06-30,2573.32,34.3161
2010-07-01,2518.65,36.2527
2010-07-02,2522.36,33.5925
2010-07-05,2507.83,32.5953
2010-07-06,2578.69,31.0215
2010-07-07,2634.39,30.2616
2010-07-08,2666.42,29.0105
2010-07-09,2681.2,27.9513
2010-07-12,2686.09,28.2624
2010-07-13,2737.59,26.8765
2010-07-14,2738.96,27.7218
2010-07-15,2702.81,27.2994
2010-07-16,2645.61,27.0579
2010-07-19,2634.6,28.5292
2010-07-20,2627.28,28.2169
2010-07-21,2639.52,28.4295
2010-07-22,2714.21,27.2761
2010-07-23,2719.13,28.0725
2010-07-26,2743.12,26.7958
2010-07-27,2769.31,26.4061
2010-07-28,2766.11,26.6136
2010-07-29,2752.93,27.1207
2010-07-30,2742.14,27.1611
2010-08-02,2822.17,26.3127
2010-08-03,2818.97,26.1666
2010-08-04,2825.08,25.4719
2010-08-05,2819.34,25.1036
2010-08-06,2779.34,27.1054
2010-08-09,2827.27,25.8315
2010-08-10,2800.02,27.0942
2010-08-11,2724.16,30.0144
2010-08-12,2720.85,29.3678
2010-08-13,2708.73,29.1965
2010-08-16,2698.29,29.9967
2010-08-17,2737.69,27.7678
2010-08-18,2728.66,26.7371
2010-08-19,2675.02,29.33
2010-08-20,2643.98,29.0491
2010-08-23,2660.84,28.2907
2010-08-24,2614.54,30.0343
2010-08-25,2587.4,30.8373
2010-08-26,2606.89,29.9828
2010-08-27,2630.35,28.3184
2010-08-30,2616.57,29.0896
2010-08-31,2622.95,29.3735
2010-09-01,2715.27,26.2515
2010-09-02,2715.19,25.9121
2010-09-03,2746.23,24.5597
2010-09-06,2753.6,24.4704
2010-09-07,2727.16,25.2572
2010-09-08,2752.89,24.858
2010-09-09,2782.43,24.2136
2010-09-10,2780.4,24.6199
2010-09-13,2805.06,23.7725
2010-09-14,2806.47,23.2662
2010-09-15,2794.36,23.5735
2010-09-16,2784.61,24.0703
2010-09-17,2757.37,24.5388
2010-09-20,2802.67,24.1468
2010-09-21,2794.55,25.0769
2010-09-22,2752.77,25.4218
2010-09-23,2738.61,25.563
2010-09-24,2792.75,23.6604
2010-09-27,2776.33,24.559
2010-09-28,2774.62,24.7616
2010-09-29,2752.71,25.0618
2010-09-30,2747.9,26.1124
2010-10-01,2732.91,26.3651
2010-10-04,2701.02,27.0484
2010-10-05,2758.56,25.113
2010-10-06,2780.0,24.6471
2010-10-07,2786.88,23.9852
2010-10-08,2785.43,22.8174
2010-10-11,2789.72,22.5377
2010-10-12,2775.75,22.751
2010-10-13,2840.55,21.7702
2010-10-14,2836.11,21.4778
2010-10-15,2841.65,21.5816
2010-10-18,2850.72,21.3909
2010-10-19,2837.33,22.0645
2010-10-20,2851.52,21.7151
2010-10-21,2882.29,22.0435
2010-10-22,2873.74,21.7654
2010-10-25,2871.48,22.0429
2010-10-26,2856.31,22.1475
2010-10-27,2829.42,23.9142
2010-10-28,2845.53,22.81
2010-10-29,2844.99,23.3884
2010-11-01,2836.73,24.6186
2010-11-02,2861.01,23.8859
2010-11-03,2830.43,25.4353
2010-11-04,2884.21,21.5165
2010-11-05,2875.94,21.8485
2010-11-08,2867.96,21.7672
2010-11-09,2890.64,20.6317
2010-11-10,2845.93,22.6167
2010-11-11,2831.22,23.4862
2010-11-12,2822.43,24.6155
2010-11-15,2848.45,23.6229
2010-11-16,2781.77,26.3614
2010-11-17,2802.7,24.7764
2010-11-18,2855.23,22.9185
2010-11-19,2845.75,22.0588
2010-11-22,2811.43,23.3719
2010-11-23,2739.37,27.629
2010-11-24,2758.02,26.378
2010-11-25,2765.05,25.4157
2010-11-26,2736.96,28.4384
2010-11-29,2669.96,30.6685
2010-11-30,2650.99,31.0728
2010-12-01,2721.87,28.1338
2010-12-02,2781.39,25.3572
2010-12-03,2782.39,23.8826
2010-12-06,2769.96,24.7228
2010-12-07,2802.74,23.3351
2010-12-08,2818.95,22.4882
2010-12-09,2840.71,21.6528
2010-12-10,2839.53,21.1483
2010-12-13,2855.37,20.4241
2010-12-14,2861.67,19.7225
2010-12-15,2841.99,19.8565
2010-12-16,2845.78,18.3588
2010-12-17,2821.77,19.2522
2010-12-20,2839.22,18.68
2010-12-21,2876.99,18.4719
2010-12-22,2869.63,18.5947
2010-12-23,2864.52,19.5693
2010-12-24,2861.94,
2010-12-27,2826.51,22.5773
2010-12-28,2824.3,22.5709
2010-12-29,2841.23,22.009
2010-12-30,2807.04,23.9165
2010-12-31,2792.82,
2011-01-03,2839.43,23.6239
2011-01-04,2844.17,23.156
2011-01-05,2833.74,23.0796
2011-01-06,2836.23,23.3018
2011-01-07,2808.25,23.9501
2011-01-10,2760.88,25.7194
2011-01-11,2796.6,23.8595
2011-01-12,2879.11,22.2715
2011-01-13,2915.62,21.4741
2011-01-14,2920.4,20.4446
2011-01-17,2910.63,21.1731
2011-01-18,2945.62,20.1918
2011-01-19,2923.76,21.2715
2011-01-20,2927.42,21.1074
2011-01-21,2970.56,19.8027
2011-01-24,2979.06,20.3845
2011-01-25,2957.78,21.5594
2011-01-26,2967.78,21.5269
2011-01-27,2989.75,21.1087
2011-01-28,2954.13,22.1322
2011-01-31,2953.63,22.7339
2011-02-01,3006.81,22.1521
2011-02-02,3012.7,21.6554
2011-02-03,2995.49,22.0919
2011-02-04,3003.19,20.8982
2011-02-07,3031.18,20.3702
2011-02-08,3042.5,20.206
2011-02-09,3031.62,19.7493
2011-02-10,3025.68,19.7522
2011-02-11,3024.37,19.946
2011-02-14,3018.38,20.7408
2011-02-15,3030.46,20.4386
2011-02-16,3061.92,19.1885
2011-02-17,3064.54,19.9957
2011-02-18,3068.0,19.6952
2011-02-21,3012.34,22.1446
2011-02-22,2983.33,23.9321
2011-02-23,2954.92,24.9891
2011-02-24,2949.13,24.9885
2011-02-25,2985.02,23.1032
2011-02-28,3013.09,22.7141
2011-03-01,2983.27,23.82
2011-03-02,2958.8,24.5965
2011-03-03,2969.24,23.9314
2011-03-04,2949.18,23.6358
2011-03-07,2931.42,24.4135
2011-03-08,2945.42,23.4535
2011-03-09,2935.11,23.4775
2011-03-10,2909.73,24.1369
2011-03-11,2883.84,24.7086
2011-03-14,2852.11,26.7431
2011-03-15,2784.2,31.0104
2011-03-16,2721.24,35.2293
2011-03-17,2786.16,30.6133
2011-03-18,2792.61,28.5337
2011-03-21,2860.81,25.2355
2011-03-22,2854.79,24.3914
2011-03-23,2866.23,23.9226
2011-03-24,2909.78,22.1
2011-03-25,2911.33,22.0837
2011-03-28,2914.76,22.4799
2011-03-29,2910.93,22.4978
2011-03-30,2936.44,21.4727
2011-03-31,2910.91,22.08
2011-04-01,2962.92,20.4234
2011-04-04,2955.84,20.6621
2011-04-05,2950.96,20.5154
2011-04-06,2971.48,20.155
2011-04-07,2963.69,21.0214
2011-04-08,2984.66,19.9611
2011-04-11,2974.58,19.98
2011-04-12,2932.33,22.4991
2011-04-13,2949.98,21.1973
2011-04-14,2917.72,20.7375
2011-04-15,2919.05,18.8037
2011-04-18,2847.96,22.7879
2011-04-19,2857.61,20.8171
2011-04-20,2921.43,19.0849
2011-04-21,2936.3,18.9266
2011-04-26,2955.36,19.4866
2011-04-27,2977.59,19.8336
2011-04-28,3005.33,18.8269
2011-04-29,3011.25,18.4785
2011-05-02,3008.89,19.6212
2011-05-03,3000.39,20.7988
2011-05-04,2952.02,21.8564
2011-05-05,2926.54,22.5461
2011-05-06,2952.9,19.9772
2011-05-09,2902.4,22.5141
2011-05-10,2939.02,21.5022
2011-05-11,2942.43,21.0675
2011-05-12,2917.05,21.8671
2011-05-13,2894.6,22.0822
2011-05-16,2881.31,22.3774
2011-05-17,2849.6,23.103
2011-05-18,2867.3,22.356
2011-05-19,2890.6,21.0276
2011-05-20,2853.98,22.3836
2011-05-23,2794.26,24.7811
2011-05-24,2801.27,23.767
2011-05-25,2816.84,22.6511
2011-05-26,2799.82,22.7415
2011-05-27,2819.4,21.4688
2011-05-30,2814.34,21.7424
2011-05-31,2861.92,20.353
2011-06-01,2827.66,20.9271
2011-06-02,2782.57,22.8441
2011-06-03,2789.11,22.6548
2011-06-06,2765.33,23.1505
2011-06-07,2774.5,22.3739
2011-06-08,2752.06,22.6861
2011-06-09,2778.12,20.9443
2011-06-10,2732.54,22.6181
2011-06-13,2733.95,22.8375
2011-06-14,2779.94,21.3224
2011-06-15,2731.5,23.0617
2011-06-16,2730.62,24.4295
2011-06-17,2770.12,24.25
2011-06-20,2748.01,25.5434
2011-06-21,2801.99,24.7477
2011-06-22,2795.07,23.3426
2011-06-23,2730.86,27.3023
2011-06-24,2715.88,27.1728
2011-06-27,2723.93,28.2016
2011-06-28,2750.49,27.6888
2011-06-29,2802.55,24.061
2011-06-30,2848.53,21.5622
2011-07-01,2875.67,19.7294
2011-07-04,2870.19,19.7265
2011-07-05,2850.51,20.2611
2011-07-06,2832.63,20.9197
2011-07-07,2844.51,20.5946
2011-07-08,2790.09,22.4146
2011-07-11,2709.14,26.2613
2011-07-12,2693.53,28.2541
2011-07-13,2715.05,26.4656
2011-07-14,2695.29,27.271
2011-07-15,2675.38,28.1168
2011-07-18,2622.36,31.0008
2011-07-19,2657.45,28.9959
2011-07-20,2705.75,27.6237
2011-07-21,2763.34,23.8296
2011-07-22,2772.6,22.4011
2011-07-25,2742.7,24.5023
2011-07-26,2739.65,24.0382
2011-07-27,2693.71,26.0272
2011-07-28,2692.76,26.5424
2011-07-29,2670.37,27.6238
2011-08-01,2593.34,29.0047
2011-08-02,2544.89,29.346
2011-08-03,2497.83,29.7215
2011-08-04,2412.29,34.629
2011-08-05,2375.15,39.2459
2011-08-08,2286.91,45.3038
2011-08-09,2294.24,46.3979
2011-08-10,2153.77,49.4966
2011-08-11,2215.45,48.7042
2011-08-12,2307.33,44.8485
2011-08-15,2324.48,40.353
2011-08-16,2323.67,38.0487
2011-08-17,2331.12,35.0436
2011-08-18,2206.61,47.1694
2011-08-19,2159.07,47.306
2011-08-22,2183.39,46.5895
2011-08-23,2199.98,44.353
2011-08-24,2238.7,42.1282
2011-08-25,2216.7,44.3803
2011-08-26,2190.44,43.5524
2011-08-29,2239.3,39.2544
2011-08-30,2239.14,38.1572
2011-08-31,2302.08,35.6495
2011-09-01,2305.75,36.5683
2011-09-02,2220.72,40.0959
2011-09-05,2107.27,46.8414
2011-09-06,2080.1,47.8677
2011-09-07,2151.16,43.4696
2011-09-08,2163.4,41.6299
2011-09-09,2073.67,49.7943
2011-09-12,1995.01,53.5472
2011-09-13,2036.64,49.1151
2011-09-14,2083.38,46.7296
2011-09-15,2155.62,42.2886
2011-09-16,2159.28,42.963
2011-09-19,2096.1,45.6132
2011-09-20,2140.41,42.7855
2011-09-21,2098.49,44.1387
2011-09-22,1995.75,47.781
2011-09-23,2026.03,48.5408
2011-09-26,2083.35,49.2866
2011-09-27,2194.03,45.5196
2011-09-28,2176.64,46.3864
2011-09-29,2212.44,44.442
2011-09-30,2179.66,46.6796
2011-10-03,2138.24,48.6534
2011-10-04,2091.09,50.4407
2011-10-05,2179.42,45.597
2011-10-06,2248.78,42.6277
2011-10-07,2269.19,40.5639
2011-10-10,2320.8,37.9148
2011-10-11,2315.97,38.1751
2011-10-12,2372.15,35.7679
2011-10-13,2332.52,38.7483
2011-10-14,2355.48,34.9396
2011-10-17,2315.89,38.8089
2011-10-18,2306.81,39.665
2011-10-19,2330.08,39.8925
2011-10-20,2271.77,44.6144
2011-10-21,2337.51,40.7402
2011-10-24,2369.07,37.3083
2011-10-25,2343.96,37.8419
2011-10-26,2335.06,37.7721
2011-10-27,2476.92,30.3371
2011-10-28,2462.36,31.2429
2011-10-31,2385.22,35.1198
2011-11-01,2259.73,42.9562
2011-11-02,2291.89,42.1425
2011-11-03,2347.94,40.054
2011-11-04,2291.47,41.4944
2011-11-07,2275.92,42.2205
2011-11-08,2303.2,39.6689
2011-11-09,2249.39,41.7228
2011-11-10,2254.92,43.7184
2011-11-11,2324.81,39.5323
2011-11-14,2288.32,40.1517
2011-11-15,2254.0,39.6113
2011-11-16,2267.96,38.0763
2011-11-17,2242.78,39.0576
2011-11-18,2236.68,38.2997
2011-11-21,2160.28,41.2081
2011-11-22,2136.81,39.5623
2011-11-23,2096.79,40.9728
2011-11-24,2090.25,40.3246
2011-11-25,2111.26,40.8202
2011-11-28,2221.76,38.9704
